,it,ft,bt,km,transmission,ownerno,owner,oem,model,modelyear,centralvariantid,variantname,price,priceactual,pricesaving,pricefixedtext,trendingtext,row_index,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownership,engine_displacement,transmission,year_of_manufacture,rto,top_features,color,engine_type,displacement,max_power,max_torque,no_of_cylinder,values_per_cylinder,fuel_suppy_system,turbo_charger,length,width,height,wheel_base,kerb_weight,gear_box,drive_type,seating_capacity,steering_type,front_brake_type,rear_brake_type,tyre_type,alloy_wheel_size,no_door_numbers,cargo_volumn,value_configuration,super_charger,turning_radius,top_speed,acceleration,gross_weight,front_tread,rear_tread,borex_stroke,compression_ratio,ground_clearance_unladen,city
1336,0,Diesel,Sedan,"1,20,000",Automatic,2,2nd Owner,BMW,BMW 3 Series GT,2016,6631,Luxury Line,₹ 15 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1336,2016,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",Second Owner,1995 cc,Automatic,2016,UP32,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Black,TwinPower Turbo 4-Cylinder Diesel Engine,1995,188bhp@4000rpm,400Nm@1750-2500rpm,4.0,4.0,CRDi,Yes,4824mm,1828mm,1508mm,2920 mm,1720,8 Speed,RWD,5,Power,Disc,Disc,Run-Flat,18,4,520,DOHC,No,5.5 metres,226 Kmph,7.7 Seconds,,1541 mm,1581 mm,,,,delhi
1337,0,Petrol,MUV,"10,512",Manual,1,1st Owner,Datsun,Datsun GO Plus,2021,7855,T Option,₹ 5.24 Lakh,₹ 5.41 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1337,Jun 2021,Third Party,Petrol,7 Seats,"10,512 Kms",First Owner,1198 cc,Manual,2021,UP32,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",White,Naturally Aspirated 12V DOHC EFI,1198,67.05bhp@5000rpm,104Nm@4000rpm,3.0,4.0,EFI,No,3995mm,1636mm,1507mm,2450mm,921,5 Speed,FWD,7,Electric,Disc,Drum,Tubeless,14,5,347 (3rd Row Folded),DOHC,No,4.6 metres,,14.2 Seconds,,1440mm,1445mm,,,180mm,delhi
1338,0,Diesel,Sedan,"1,10,000",Automatic,2,2nd Owner,BMW,BMW 3 Series GT,2016,6631,Luxury Line,₹ 15 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1338,2016,Third Party insurance,Diesel,5 Seats,"1,10,000 Kms",Second Owner,1995 cc,Automatic,2016,UP32,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Black,TwinPower Turbo 4-Cylinder Diesel Engine,1995,188bhp@4000rpm,400Nm@1750-2500rpm,4.0,4.0,CRDi,Yes,4824mm,1828mm,1508mm,2920 mm,1720,8 Speed,RWD,5,Power,Disc,Disc,Run-Flat,18,4,520,DOHC,No,5.5 metres,226 Kmph,7.7 Seconds,,1541 mm,1581 mm,,,,delhi
1339,0,Petrol,Hatchback,"70,000",Manual,2,2nd Owner,Honda,Honda Jazz,2015,1339,1.2 V i VTEC,₹ 3.45 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1339,2015,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Second Owner,1199 cc,Manual,2015,DL4C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Gray,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,PGM - Fi,No,3955mm,1694mm,1544mm,2530mm,1044kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,354-litres,SOHC,No,5.1 meters,172 Kmph,13.7 Seconds,,,,,,,delhi
1340,0,Petrol,SUV,"30,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2017,5362,1.6 VTVT E Plus,₹ 6.90 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1340,2017,Third Party insurance,Petrol,5 Seats,"30,000 Kms",First Owner,1591 cc,Manual,2017,DL3C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",Red,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,MPFI,No,4270mm,1780mm,1630mm,2590mm,"1,300",6 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,400-litres,DOHC,No,5.3 metres,165 Kmph,10.5 Seconds,,,,,,,delhi
1341,0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Tata,Tata Altroz,2021,7250,XT BSVI,₹ 7.30 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1341,2021,Third Party insurance,Petrol,5 Seats,"50,000 Kms",First Owner,1199 cc,Manual,2021,,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Others,1.2 l Revotron,1199,86.83bhp@6000rpm,113Nm@3300rpm,3.0,4.0,,No,3990mm,1755,1523,2501,1135,5-Speed,,5,Electric,Disc,Drum,"Tubeless,Radial",,5,345,,,5.0,,,,,,,,,delhi
1342,0,Diesel,SUV,"1,00,000",Manual,1,1st Owner,Ford,Ford Ecosport,2017,6093,1.5 Diesel Titanium BSIV,₹ 5.40 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1342,2017,Third Party insurance,Diesel,5 Seats,"1,00,000 Kms",First Owner,1498 cc,Manual,2017,UP11,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Others,TDCi Diesel Engine,1498,98.96bhp@3750rpm,205Nm@1750-3250rpm,4.0,4.0,Direct Injection,Yes,3998mm,1765mm,1647mm,2519mm,1300Kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,4,352-litres,SOHC,No,5.3 metres,,,1690Kg,,,73.5 X 88.3 mm,16.0:1,,delhi
1343,0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Hyundai,Hyundai EON,2014,1504,D Lite Plus,₹ 2.10 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1343,2014,Third Party insurance,Petrol,5 Seats,"40,000 Kms",First Owner,814 cc,Manual,2014,DL3C,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Day Night Rear View Mirror",Others,Petrol Engine,814,55.2bhp@5500rpm,74.5Nm@4000rpm,3.0,3.0,MPFI,No,3495mm,1550mm,1500mm,2380mm,860,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,215-litres,SOHC,No,4.6 metres,135 Kmph,19 Seconds,,1386mm,1368mm,,,,delhi
1344,0,Diesel,SUV,"74,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2018,6884,1.4 EX Diesel,₹ 9.35 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1344,Dec 2018,Third Party,Diesel,5 Seats,"74,000 Kms",First Owner,1396 cc,Manual,2018,UP17,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Black,U2 CRDI Engine,1396,88.7bhp@4000rpm,219.7Nm@1500-2750rpm,4.0,4.0,CRDi,No,4270mm,1780mm,1665mm,2590mm,1220,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,400,DOHC,No,5.3 metres,,,,,,,,190mm,delhi
1345,0,Diesel,Sedan,"60,000",Manual,1,1st Owner,Ford,Ford Aspire,2015,1052,1.5 TDCi Trend,₹ 3.80 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1345,Dec 2015,Third Party insurance,Diesel,5 Seats,"60,000 Kms",First Owner,1498 cc,Manual,2015,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Black,TDCi Diesel Engine,1498,99bhp@3750rpm,215Nm@1750-3000rpm,4.0,2.0,Common Rail,Yes,3995mm,1695mm,1525mm,2491mm,1023-1048kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless,,4,359-litres,SOHC,No,4.9 meters,170 Kmph,10.75 Seconds,,1492mm,1484mm,,16.0:1,,delhi
1346,0,Diesel,SUV,"1,20,000",Manual,1,1st Owner,Tata,Tata Harrier,2019,6711,XZ BSIV,₹ 14.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1346,2019,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",First Owner,1956 cc,Manual,2019,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Others,Kryotec 2.0LTurbocharged Engine,1956,138.1bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,4598 mm,1894 mm,1706 mm,2741 mm,1745,6,FWD,5,Power,Disc,Drum,Tubeless,17,4,425,DOHC,No,,,,,,,,16.5:1,,delhi
1347,0,Petrol,Hatchback,"9,545",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1578,Magna 1.2 iTech SE,₹ 2 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1347,2011,Third Party insurance,Petrol,5 Seats,"9,545 Kms",First Owner,1197 cc,Manual,2011,,"Power Steering, Power Windows Front, Air Conditioner, Heater, Power Adjustable Exterior Rear View Mirror, Wheel Covers, Centeral Locking, Day Night Rear View Mirror",Grey,DOHC Kappa2 Engine ,1197,78.9bhp@6000rpm,111.7Nm@4000rpm,4.0,4.0,MPFI,No,3585mm,1595mm,1550mm,2380mm,1100,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,DOHC ,No,,,,,1400mm,1385mm,71 x 75.6 mm,10.5:1 ,,delhi
1348,0,Petrol,SUV,"20,000",Automatic,1,1st Owner,Mahindra,Mahindra Thar,2022,8074,LX 4-Str Hard Top AT BSVI,₹ 17.30 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1348,2022,Third Party insurance,Petrol,4 Seats,"20,000 Kms",First Owner,1997 cc,Automatic,2022,CH01,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Others,mStallion 150 TGDi Engine,1997,150bhp@5000rpm,320Nm@1500-3000rpm,4.0,4.0,,Yes,3985mm,1855mm,1844mm,2450mm,1825,6 Speed,4X4,4,Power,Disc,Drum,"Radial, Tubeless",18,3,,,,,,,,1520mm,1520mm,,,,delhi
1349,0,Petrol,SUV,"36,002",Manual,1,1st Owner,Ford,Ford Ecosport,2018,6087,1.5 Petrol Titanium BSIV,₹ 7.91 Lakh,₹ 8.06 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1349,Feb 2018,Comprehensive,Petrol,5 Seats,"36,002 Kms",First Owner,1497 cc,Manual,2018,UP14,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Red,Ti-VCT Petrol Engine,1497,121.31bhp@6500rpm,150Nm@4500rpm,3.0,4.0,Direct Injection,No,3998mm,1765mm,1647mm,2519mm,1242Kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,4,352-litres,DOHC,No,5.3 metres,,,1660Kg,,,79 X 76.5 mm,11.0:1,,delhi
1350,0,Petrol,Hatchback,"30,854",Automatic,2,2nd Owner,Maruti,Maruti Baleno,2021,6782,Zeta CVT,₹ 7.79 Lakh,₹ 8.10 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1350,Aug 2021,Comprehensive,Petrol,5 Seats,"30,854 Kms",Second Owner,1197 cc,Automatic,2021,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Red,1.2L VVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,910-935,CVT,FWD,5,Electric,Disc,Drum,"Tubeless,Radial",R16,5,339-litres,DOHC,No,4.9,,12.79 seconds,1360kg,1505mm,1515mm,,,,delhi
1351,0,Diesel,Sedan,"45,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2018,5828,VDI,₹ 6.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1351,Aug 2018,Comprehensive,Diesel,5 Seats,"45,000 Kms",First Owner,1248 cc,Manual,2018,DL8C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",Golden,DDiS Diesel Engine,1248,74.02bhp@4000rpm,190Nm@2000rpm,4.0,4.0,CRDI,Yes,3995mm,1735mm,1515mm,2450mm,955-990Kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,378,DOHC,No,4.8 metres,,13.03 Seconds,1405Kg,1530mm,1520mm,,,,delhi
1352,0,Petrol,Hatchback,"52,654",Manual,1,1st Owner,Maruti,Maruti Swift,2019,10402,LXI,₹ 4.82 Lakh,₹ 4.87 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1352,Mar 2019,Third Party insurance,Petrol,5 Seats,"52,654 Kms",First Owner,1197 cc,Manual,2019,UP16,"Power Steering, Low Fuel Warning Light, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist",Others,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,3845mm,1735,1530,2450,875-905,5-Speed,,5,Electric,Disc,Drum,"Radial, Tubeless",,5,268,,,4.8,,,1335,1530,1530,,,,delhi
1353,0,Cng,Hatchback,"34,151",Manual,1,1st Owner,Hyundai,Hyundai Santro,2019,6672,Sportz CNG BSIV,₹ 5.62 Lakh,₹ 5.78 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1353,Jun 2019,Comprehensive,CNG,5 Seats,"34,151 Kms",First Owner,1086 cc,Manual,2019,DL9C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Silver,,1086,58bhp@5500rpm,84.33Nm@4500 rpm,4.0,3.0,,No,3610 mm,1645 mm,1560 mm,2400 mm,1070,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,235,DOHC,No,,,,,1463 mm,1481 mm,,,,delhi
1354,0,Petrol,Hatchback,"29,000",Manual,1,1st Owner,Renault,Renault KWID,2017,8976,1.0 RXT,₹ 3.10 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1354,Oct 2017,Comprehensive,Petrol,5 Seats,"29,000 Kms",First Owner,999 cc,Manual,2017,HR29,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",White,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,MPFi,No,3679mm,1579mm,1478mm,2422mm,710,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,300,DOHC,No,4.9 metres,155.8 kmph,13.90 Seconds,,,,,,,delhi
1355,0,Petrol,Sedan,"31,873",Manual,1,1st Owner,Honda,Honda City,2019,5628,i-VTEC VX,₹ 8.92 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1355,Apr 2019,Comprehensive,Petrol,5 Seats,"31,873 Kms",First Owner,1497 cc,Manual,2019,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",White,i VTEC Engine,1497,117.6bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1084kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,4,510,SOHC,No,5.3 metres,189 kmph,9.64 Seconds,1459kg,1475mm,1465mm,73.0 X 89.4 mm,10.3:1,,delhi
1356,0,Petrol,Sedan,"24,000",Manual,1,1st Owner,Hyundai,Hyundai Verna,2015,1775,1.6 SX VTVT,₹ 5.30 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1356,Jun 2015,Third Party insurance,Petrol,5 Seats,"24,000 Kms",First Owner,1591 cc,Manual,2015,DL7C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Red,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,MPFI,No,4375mm,1700mm,1475mm,2570mm,1290,5 Speed,FWD,5,Power,Disc ,Drum,Tubeless,16,4,465-litres,DOHC,No,5.2 metres,196 Kmph,10.5 Seconds,,,,77.0 X 85.44 mm,10.5:1,,delhi
1357,0,Petrol,Hatchback,"52,129",Manual,1,1st Owner,Maruti,Maruti Baleno,2016,3970,1.2 Alpha,₹ 5.49 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1357,Feb 2016,Comprehensive,Petrol,5 Seats,"52,129 Kms",First Owner,1197 cc,Manual,2016,DL12,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Silver,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,890Kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,339-litres,DOHC,No,4.9 meters,180 Kmph,12.36 seconds,1340kg,1505mm,1515mm,,,,delhi
1358,0,Petrol,Sedan,"82,000",Manual,2,2nd Owner,Honda,Honda City,2009,1245,1.5 S MT,₹ 2.35 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1358,Jun 2009,Third Party insurance,Petrol,5 Seats,"82,000 Kms",Second Owner,1497 cc,Manual,2009,DL07,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",Silver,In-Line Engine,1497,"118PS at 6,600 rpm",146Nm at 4800 rpm,4.0,4.0,EFI (Electronic Fuel Injection),No,4420 mm,1695 mm,1480 mm,2550 mm,1100 kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,506 litres,SOHC,No,5.3 m,,,,,,,,,delhi
1359,0,Petrol,Sedan,"64,000",Manual,1,1st Owner,Maruti,Maruti Ciaz,2015,4005,VXi Plus,₹ 5.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1359,Mar 2015,Third Party insurance,Petrol,5 Seats,"64,000 Kms",First Owner,1373 cc,Manual,2015,DL03,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Silver,k14B VVT Engine,1373,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,MPFI,No,4490mm,1730mm,1485mm,2650mm,1010kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,4,510-litres,DOHC,No,5.4 metres,190 kmph,14 Seconds,1490kg,1495mm,1505mm,73 X 82mm,10.1:1,,delhi
1360,0,Diesel,SUV,"75,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GL-Class,2016,4634,350 CDI Blue Efficiency,₹ 38.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1360,Aug 2016,Comprehensive,Diesel,7 Seats,"75,000 Kms",First Owner,2987 cc,Automatic,2016,DL12,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Blue,V-Type Diesel Engine,2987,254.8bhp@3600rpm,619Nm@1600-2400rpm,6.0,4.0,CRDI,Yes,5120mm,2141mm,1850mm,3075mm,2535kg,7 Speed,AWD,7,Power,Disc,Disc,"Tubeless,Radial",19,5,680-litres,DOHC,No,6.2 metres,220 Kmph,7.9 Seconds,,1655mm,1675mm,83 x 92 mm,17.7:1,,delhi
1361,0,Petrol,MUV,"50,000",Manual,1,1st Owner,Renault,Renault Triber,2020,7124,RXL BSIV,₹ 5.86 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1361,Jun 2020,Comprehensive,Petrol,7 Seats,"50,000 Kms",First Owner,999 cc,Manual,2020,HR29,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",White,1.0L Petrol Engine,999,72bhp@6250rpm,96Nm@3500rpm,3.0,4.0,Multi Point Fuel Injection,No,3990mm,1739mm,1643mm,2636mm,947kg,5-Speed,FWD,7,Power,Disc,Drum,Radial Tubeless,,5,84,DOHC,No,,,,,1547mm,1545mm,,,,delhi
1362,0,Diesel,SUV,"63,000",Automatic,1,1st Owner,BMW,BMW X1,2018,338,sDrive 20d xLine,₹ 20.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1362,Aug 2018,Comprehensive,Diesel,5 Seats,"63,000 Kms",First Owner,1995 cc,Automatic,2018,DL10,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Blue,Diesel Engine,1995,188bhp@4000rpm,400Nm@1750-2500rpm,4.0,4.0,CRDi,Yes,4439mm,1821mm,1612mm,2670mm,1550,8 Speed,FWD,5,Power,Disc,Disc,Runflat,17,5,505-litres,DOHC,No,5.8 metres,222 Kmph,7.8 Seconds,,1561mm,1562mm,84 X 90 mm,16.5:1,,delhi
1363,0,Petrol,Hatchback,"63,000",Automatic,1,1st Owner,Maruti,Maruti Celerio,2014,3982,VXI AT,₹ 3.85 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1363,Mar 2014,Third Party insurance,Petrol,5 Seats,"63,000 Kms",First Owner,998 cc,Automatic,2014,DL03,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",Red,K10B Engine,998,67.04bhp@6000rpm,90Nm@3500rpm,3.0,4.0,MPFi,No,3715mm,1635mm,1565mm,2425mm,840kg,5 Speed ,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,DOHC,No,4.7 metres,150 Kmph,15.05 Seconds,1250kg,1420mm,1410mm,73 X 82 mm,11.0:1,,delhi
1364,0,Diesel,SUV,"79,000",Manual,1,1st Owner,Tata,Tata Safari Storme,2014,2876,EX,₹ 5.45 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1364,Jul 2014,Third Party insurance,Diesel,7 Seats,"79,000 Kms",First Owner,2179 cc,Manual,2014,UP14,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking",Brown,VTT VariCOR Diesel Engine,2179,138.1bhp@4000rpm,320Nm@1700-2700rpm,4.0,4.0,Direct Injection Common Rail ,Yes,4655mm,1965mm,1922mm,2650mm,2000kg,5 Speed,FWD,7,Power,Ventilated Disc,Ventilated Disc ,"Tubeless,Radial",,5,,DOHC,No,5.4 metres,,,2555kg,,,,,,delhi
