,city,fuel_type,body_type,km_driven,transmission,ownerno,model,modelyear,color,cargo_volumn,price
1906,chennai,Petrol,Sedan,51789,Automatic,1,Honda City,2014,Silver,510,700000
1907,chennai,Petrol,Hatchback,56028,Manual,2,Hyundai i20,2018,White,295,619000
1908,chennai,Petrol,Sedan,60000,Manual,1,Honda City,2017,Others,510,725000
1909,chennai,Petrol,Hatchback,36460,Manual,1,Hyundai Grand i10 Nios,2020,Others,361,621000
1910,chennai,Petrol,Sedan,103249,Manual,1,Honda Amaze,2020,Green,420,685000
1911,chennai,Petrol,Sedan,45568,Manual,1,Honda City,2021,Grey,506,950000
1912,chennai,Diesel,SUV,130000,Automatic,1,Ford Endeavour,2017,Maroon,361,1850000
1913,chennai,Diesel,SUV,60000,Manual,1,MG Hector Plus,2021,Others,155,1850000
1914,chennai,Diesel,Sedan,100521,Manual,1,Skoda Rapid,2013,White,460,409999
1915,chennai,Petrol,Sedan,42709,Manual,1,Volkswagen Ameo,2019,Brown,330,570000
1916,chennai,Diesel,SUV,150000,Manual,2,Mahindra TUV 300,2016,Others,384,550000
1917,chennai,Petrol,Sedan,100000,Manual,1,Honda City,2015,Others,510,600000
1918,chennai,Diesel,Sedan,120000,Manual,3,Volkswagen Jetta,2009,Black,527,225999
1919,chennai,Petrol,Sedan,30000,Automatic,1,Hyundai Elantra,2018,Blue,420,1350000
1920,chennai,Diesel,Sedan,70000,Automatic,1,BMW 3 Series,2016,Others,480,2600000
1921,chennai,Petrol,Hatchback,104279,Manual,1,Hyundai Grand i10,2014,Others,256,365000
1922,chennai,Petrol,Hatchback,73321,Manual,1,Hyundai i20 Active,2018,White,285,707000
1923,chennai,Petrol,Sedan,50000,Manual,1,Hyundai Verna,2017,Others,480,800000
1924,chennai,Petrol,Hatchback,34279,Manual,1,Hyundai Santro,2018,Silver,235,520000
1925,chennai,Petrol,Hatchback,55040,Manual,2,Hyundai i20,2016,Blue,295,602000
1926,chennai,Diesel,Sedan,39000,Automatic,2,Hyundai Verna,2018,White,480,1050000
1927,chennai,Diesel,Hatchback,104336,Manual,2,Hyundai i20,2014,Red,295,546000
1928,chennai,Diesel,Sedan,45000,Automatic,3,Volvo S90,2019,White,361,3475000
1929,chennai,Petrol,Sedan,69617,Manual,1,Honda City,2020,Red,506,1188000
1930,chennai,Petrol,Hatchback,47429,Manual,1,Hyundai i20,2016,Blue,295,621000
1931,chennai,Petrol,Hatchback,67000,Manual,1,Maruti Swift,2015,Grey,268,515000
1932,chennai,Petrol,Hatchback,80000,Manual,1,Volkswagen Polo,2016,Others,280,600000
1933,chennai,Petrol,Hatchback,27000,Manual,1,Volkswagen Polo,2018,Grey,280,775000
1934,chennai,Diesel,SUV,56000,Manual,2,Ford Ecosport,2016,Blue,346,645000
1935,chennai,Petrol,Sedan,33379,Manual,1,Honda Amaze,2018,White,420,650000
1936,chennai,Diesel,Sedan,80000,Manual,1,Maruti Ciaz,2017,Blue,510,700000
1937,chennai,Petrol,Sedan,90000,Manual,1,Hyundai Xcent,2016,Others,407,437000
1938,chennai,Petrol,Sedan,50197,Manual,1,Hyundai Xcent,2015,Red,407,459999
1939,chennai,Petrol,Sedan,80000,Manual,2,Hyundai Accent,2012,Others,380,250000
1940,chennai,Petrol,Hatchback,60611,Manual,0,Honda Jazz,2016,Brown,354,520000
1941,chennai,Petrol,SUV,61120,Manual,3,Ford Ecosport,2017,White,346,566000
1942,chennai,Petrol,Hatchback,55415,Manual,1,Renault KWID,2019,Others,300,403000
1943,chennai,Diesel,SUV,52000,Automatic,1,Jaguar F-Pace,2018,White,650,4950000
1944,chennai,Petrol,Hatchback,48579,Manual,1,Honda Jazz,2015,Brown,354,517000
1945,chennai,Petrol,Sedan,59532,Manual,2,Hyundai Xcent,2016,Red,407,449000
1946,chennai,Petrol,Sedan,200300,Manual,2,Honda City,2014,TITANIUM GREY,506,455000
1947,chennai,Petrol,Sedan,113231,Manual,1,Volkswagen Jetta,2014,White,510,643000
1948,chennai,Diesel,SUV,106338,Manual,2,Mahindra TUV 300,2018,Silver,384,705000
1949,chennai,Diesel,Hatchback,40629,Manual,1,Tata Altroz,2021,Blue,345,889000
1950,chennai,Diesel,Sedan,73341,Automatic,2,Maruti Swift Dzire,2016,Red,320,621000
1951,chennai,Diesel,Sedan,39001,Automatic,2,BMW 3 Series,2011,Black,480,1400000
1952,chennai,Petrol,Sedan,81532,Manual,1,Honda City,2014,Silver,510,630000
1953,chennai,Petrol,Sedan,108818,Manual,1,Honda City,2015,Red,510,530000
1954,chennai,Petrol,Hatchback,35419,Manual,1,Maruti Baleno,2017,Blue,339,678000
1955,chennai,Diesel,Sedan,80000,Automatic,2,Mercedes-Benz C-Class,2011,White,480,1200000
1956,chennai,Diesel,Sedan,100000,Manual,2,Renault Fluence,2014,Silver,530,524000
1957,chennai,Diesel,Sedan,12000,Automatic,1,Audi A4,2014,White,480,2150000
1958,chennai,Diesel,Sedan,70001,Manual,1,Hyundai Verna,2011,White,465,675000
1959,chennai,Diesel,Sedan,61331,Manual,1,Hyundai Xcent,2014,Silver,407,470000
1960,chennai,Diesel,Sedan,51438,Manual,1,Honda Amaze,2014,Silver,400,530000
1961,chennai,Petrol,Hatchback,67988,Manual,1,Hyundai Santro,2019,Green,235,463000
1962,chennai,Petrol,Hatchback,36032,Automatic,2,Honda Jazz,2019,Silver,354,727000
1963,chennai,Petrol,Sedan,114883,Manual,1,Honda City,2015,White,510,515000
1964,chennai,Petrol,Sedan,88584,Manual,1,Maruti Swift Dzire,2016,Silver,378,547000
1965,chennai,Diesel,Hatchback,97419,Manual,2,Maruti Ritz,2012,Red,236,307000
1966,chennai,Petrol,SUV,70000,Automatic,1,BMW X3,2019,Others,485,4800000
1967,chennai,Diesel,SUV,106498,Manual,2,Ford Ecosport,2015,Blue,346,529000
1968,chennai,Petrol,SUV,70000,Automatic,1,BMW X3,2019,Others,485,4800000
1969,chennai,Diesel,Hatchback,68177,Manual,2,Maruti Swift,2016,White,204,624000
1970,chennai,Petrol,Sedan,27524,Manual,1,Skoda Slavia,2022,White,521,1816000
1971,chennai,Diesel,SUV,75471,Manual,1,Maruti SX4 S Cross,2017,White,353,850000
1972,chennai,Petrol,Sedan,8000,Manual,1,Honda Amaze,2021,Silver,420,745000
1973,chennai,Petrol,MUV,13200,Automatic,1,Kia Carens,2022,Red,361,1689999
1974,chennai,Petrol,SUV,20000,Manual,1,Hyundai Creta,2021,Others,361,1150000
1975,chennai,Diesel,SUV,20000,Automatic,1,Citroen C5 Aircross,2022,Silver,580,3000000
1976,chennai,Petrol,Hatchback,60730,Manual,1,Maruti Alto K10,2017,Grey,177,310000
1977,chennai,Petrol,Sedan,44494,Manual,2,Maruti Swift Dzire,2016,Grey,320,495000
1978,chennai,Petrol,MUV,20000,Manual,1,Maruti Ertiga,2017,Gray,135,800000
1979,chennai,Diesel,SUV,45673,Automatic,1,Tata Nexon,2019,Grey,350,825000
1980,chennai,Diesel,SUV,26000,Manual,1,Toyota Fortuner,2020,White,361,3575000
1981,chennai,Petrol,Sedan,51878,Manual,1,Hyundai Verna,2017,Others,465,774000
1982,chennai,Petrol,Hatchback,56747,Automatic,1,Nissan Micra,2017,Blue,251,525000
1983,chennai,Petrol,Hatchback,38000,Manual,1,Maruti Swift,2018,White,204,600000
1984,chennai,Petrol,Hatchback,76457,Manual,2,Hyundai i20,2016,Red,295,582000
1985,chennai,Petrol,Hatchback,78880,Manual,2,Honda Jazz,2017,White,354,551000
1986,chennai,Petrol,Sedan,19593,Manual,1,Maruti Swift Dzire,2015,Grey,320,525000
1987,chennai,Petrol,Hatchback,84429,Manual,1,Hyundai i20,2016,Silver,295,583000
1988,chennai,Diesel,Hatchback,27599,Manual,1,Hyundai i20,2021,Silver,311,825000
1989,chennai,Petrol,MUV,76898,Manual,1,Renault Triber,2020,White,84,670000
1990,chennai,Petrol,Hatchback,119070,Manual,2,Volkswagen Polo,2013,Silver,361,396000
1991,chennai,Diesel,Hatchback,120000,Manual,2,Tata Indica,2004,White,361,49000
1992,chennai,Petrol,Sedan,32199,Manual,1,Maruti Swift Dzire,2017,White,320,590000
1993,chennai,Petrol,Hatchback,85607,Manual,1,Tata Tiago,2016,Orange,242,400000
1994,chennai,Petrol,Hatchback,30000,Manual,1,Maruti Baleno,2019,Others,339,700000
1995,chennai,Diesel,SUV,80000,Manual,1,Mahindra TUV 300,2017,Others,384,700000
1996,chennai,Diesel,SUV,1200000,Manual,1,Mahindra Scorpio,2019,White,361,1150000
1997,chennai,Petrol,Hatchback,45429,Automatic,1,Honda Jazz,2016,Silver,354,595000
1998,chennai,Petrol,Hatchback,9000,Manual,1,Renault KWID,2019,Red,279,459999
1999,chennai,Petrol,Hatchback,31000,Manual,1,Maruti Alto 800,2019,Grey,177,395000
2000,chennai,Diesel,Hatchback,81488,Manual,1,Volkswagen Polo,2013,Red,280,434999
2001,chennai,Petrol,Hatchback,94439,Manual,1,Volkswagen Polo,2019,Red,280,666000
2002,chennai,Petrol,Hatchback,98481,Manual,3,Maruti Swift,2013,Silver,268,380000
2003,chennai,Petrol,Hatchback,20000,Manual,1,Maruti Baleno,2018,Others,339,700000
2004,chennai,Diesel,Sedan,100894,Automatic,2,Volkswagen Vento,2016,Brown,494,692000
2005,chennai,Diesel,Hatchback,86215,Manual,1,Maruti Swift,2016,Silver,204,590000
2006,chennai,Diesel,Sedan,120000,Manual,2,Ford Fiesta,2006,Silver,361,125000
2007,chennai,Petrol,Hatchback,98115,Manual,2,Volkswagen Polo,2017,White,280,520000
2008,chennai,Petrol,Sedan,47125,Manual,1,Maruti Swift Dzire,2019,Grey,440,695000
2009,chennai,Petrol,Hatchback,4453,Manual,1,Maruti Wagon R,2022,Maroon,341,607000
2010,chennai,Petrol,SUV,9991,Manual,1,Tata Punch,2022,Blue,366,688000
2011,chennai,Petrol,Hatchback,4564,Manual,1,Maruti Wagon R,2021,Silver,361,660000
2012,chennai,Diesel,Hatchback,108713,Manual,1,Ford Figo,2012,Red,284,250000
2013,chennai,Petrol,Sedan,13000,Manual,1,Honda City,2021,Silver,506,1245000
2014,chennai,Petrol,SUV,55450,Manual,2,Honda WR-V,2017,Silver,363,575000
2015,chennai,Petrol,SUV,49000,Manual,1,Hyundai Creta,2016,Grey,400,844999
2016,chennai,Petrol,Sedan,86694,Manual,1,Hyundai Xcent,2015,Red,407,405000
2017,chennai,Diesel,Sedan,150000,Manual,2,Maruti Swift Dzire,2013,White,320,300000
2018,chennai,Petrol,Sedan,25284,Manual,0,Honda City,2019,Silver,510,925000
2019,chennai,Petrol,Hatchback,30000,Manual,1,Toyota Glanza,2021,Others,339,750000
2020,chennai,Diesel,Sedan,109000,Automatic,2,BMW 3 Series,2015,Burgundy,480,1300000
2021,chennai,Petrol,MUV,4605,Manual,1,Kia Carens,2022,Black,361,1714000
2022,chennai,Petrol,SUV,49218,Manual,1,Kia Sonet,2020,Silver,392,927999
2023,chennai,Petrol,Sedan,45568,Manual,1,Honda City,2021,Grey,506,950000
2024,chennai,Petrol,SUV,36035,Manual,1,Tata Punch,2022,Silver,366,702000
2025,chennai,Diesel,SUV,45242,Manual,1,Mahindra XUV300,2020,Silver,361,844999
2026,chennai,Diesel,SUV,38000,Automatic,2,Land Rover Discovery Sport,2018,White,280,3475000
2027,chennai,Petrol,Hatchback,52979,Automatic,1,Tata Tiago,2019,Grey,242,513000
2028,chennai,Diesel,Sedan,67130,Manual,2,Honda Amaze,2015,Silver,420,570000
2029,chennai,Petrol,SUV,19595,Manual,1,Honda BR-V,2018,Silver,223,851000
2030,chennai,Diesel,SUV,23183,Manual,1,Mahindra Scorpio N,2022,Black,361,2350000
2031,chennai,Diesel,Sedan,15000,Automatic,1,BMW 3 Series Gran Limousine,2022,White,361,5790000
2032,chennai,Petrol,Hatchback,67558,Manual,1,Maruti Celerio,2014,Grey,235,370000
2033,chennai,Petrol,SUV,40000,Manual,1,Hyundai Alcazar,2021,Others,361,1900000
2034,chennai,Petrol,Hatchback,55664,Manual,1,Volkswagen Polo,2014,Black,280,459999
2035,chennai,Petrol,Hatchback,55664,Manual,1,Volkswagen Polo,2014,Black,280,459999
2036,chennai,Diesel,Hatchback,109324,Manual,1,Hyundai i20,2013,Grey,361,365000
2037,chennai,Diesel,SUV,118008,Automatic,1,Skoda Kodiaq,2018,Black,270,2600000
2038,chennai,Diesel,SUV,72000,Manual,1,Renault Duster,2016,White,410,790000
2039,chennai,Diesel,Hatchback,86630,Manual,1,Maruti Swift,2013,Blue,232,450000
2040,chennai,Petrol,Hatchback,82476,Manual,1,Maruti Wagon R,2014,Blue,180,370000
2041,chennai,Petrol,Hatchback,27749,Automatic,2,Hyundai Grand i10 Nios,2019,White,361,665000
2042,chennai,Petrol,SUV,21609,Automatic,1,Hyundai Venue,2020,Red,350,1036000
2043,chennai,Petrol,Sedan,89609,Manual,1,Honda City,2019,White,361,875000
2044,chennai,Diesel,Hatchback,83556,Manual,2,Ford Freestyle,2019,Silver,257,539000
2045,chennai,Petrol,SUV,31513,Manual,1,Tata Punch,2022,Green,366,847000
2046,chennai,Petrol,Sedan,45939,Manual,1,Honda City,2016,Brown,510,755000
2047,chennai,Petrol,Hatchback,40531,Manual,1,Tata Tiago,2020,White,361,496000
2048,chennai,Diesel,MUV,120000,Manual,3,Mahindra Bolero,2009,Others,361,375000
2049,chennai,Petrol,SUV,17663,Automatic,1,Maruti Vitara Brezza,2020,Red,328,1009000
2050,chennai,Petrol,Hatchback,77706,Manual,3,Hyundai Grand i10,2013,Maroon,256,339000
2051,chennai,Diesel,SUV,49000,Automatic,1,Audi Q7,2016,White,890,4900000
2052,chennai,Diesel,SUV,60000,Automatic,1,Volvo XC 90,2019,Blue,300,6800000
2053,chennai,Diesel,Sedan,35000,Automatic,1,BMW 3 Series,2018,Blue,480,3400000
2054,chennai,Diesel,SUV,54000,Automatic,1,Jaguar F-Pace,2018,White,508,5000000
2055,chennai,Petrol,Sedan,110000,Manual,1,Honda New Accord,2010,Others,361,519000
2056,chennai,Diesel,SUV,135000,Automatic,2,Audi Q7,2013,Yellow,330,2150000
2057,chennai,Diesel,Sedan,80000,Automatic,1,Audi A4,2012,Silver,480,1450000
2058,chennai,Diesel,SUV,72020,Manual,1,Maruti SX4 S Cross,2018,Blue,353,825000
2059,chennai,Diesel,MUV,98000,Manual,1,Toyota Innova Crysta,2017,Silver,361,1850000
2060,chennai,Petrol,Hatchback,36385,Manual,0,Maruti Alto,2007,Red,361,165000
2061,chennai,Diesel,SUV,4259,Manual,1,Hyundai Alcazar,2022,Silver,361,1991000
2062,chennai,Diesel,SUV,12925,Automatic,1,Tata Harrier,2021,Black,425,1994000
2063,chennai,Petrol,SUV,27000,Automatic,1,Volkswagen Taigun,2022,Maroon,385,1645000
2064,chennai,Petrol,SUV,27425,Manual,2,Tata Nexon,2019,Red,350,719000
2065,chennai,Petrol,Hatchback,13126,Automatic,1,Maruti Celerio,2021,Red,313,633000
2066,chennai,Petrol,MUV,57000,Manual,1,Maruti Ertiga,2018,Silver,209,799000
2067,chennai,Petrol,Hatchback,24500,Automatic,2,Maruti Baleno,2020,Silver,339,861000
2068,chennai,Petrol,Sedan,40000,Manual,1,Maruti Swift Dzire,2020,Gray,378,610000
2069,chennai,Petrol,MUV,27216,Manual,1,Renault Triber,2021,White,84,749000
2070,chennai,Petrol,Hatchback,12060,Manual,1,Tata Tiago,2021,Blue,361,648000
2071,chennai,Diesel,Sedan,150000,Manual,1,Maruti Swift Dzire,2009,Others,464,250000
2072,chennai,Petrol,Hatchback,46931,Manual,2,Hyundai EON,2012,Red,215,265000
2073,chennai,Petrol,Hatchback,60000,Manual,1,Volkswagen Polo,2014,Grey,361,490000
2074,chennai,Petrol,SUV,45787,Manual,1,Kia Seltos,2020,Black,433,1590000
2075,chennai,Petrol,Sedan,80000,Manual,2,Tata Indigo,2009,Others,450,113999
2076,chennai,Diesel,Sedan,44000,Manual,1,Honda Amaze,2014,Silver,400,475000
2077,chennai,Petrol,Sedan,4786,Automatic,1,Honda Amaze,2020,White,420,973000
2078,chennai,Petrol,Hatchback,39024,Manual,1,Hyundai i20,2018,Grey,295,630000
2079,chennai,Petrol,Sedan,6000,Automatic,1,BMW 3 Series Gran Limousine,2022,Blue,361,5850000
2080,chennai,Petrol,Hatchback,40000,Manual,1,Tata Nano,2014,Violet,80,150000
2081,chennai,Petrol,SUV,114386,Manual,1,Hyundai Creta,2018,White,400,827000
2082,chennai,Petrol,MUV,27369,Manual,1,Renault Triber,2022,Others,84,715000
2083,chennai,Diesel,MUV,58000,Manual,1,Toyota Innova Crysta,2019,Purple,300,2100000
2084,chennai,Petrol,Hatchback,16561,Manual,2,Hyundai Grand i10,2019,Blue,256,569000
2085,chennai,Petrol,Hatchback,23328,Manual,1,Renault KWID,2021,Blue,279,490000
2086,chennai,Petrol,Hatchback,16473,Manual,1,Maruti S-Presso,2020,Red,361,484999
2087,chennai,Petrol,Hatchback,46375,Manual,2,Honda Brio,2017,Silver,175,451999
2088,chennai,Petrol,Hatchback,16473,Manual,1,Maruti S-Presso,2020,Red,361,484999
2089,chennai,Petrol,Hatchback,91799,Automatic,1,Maruti Baleno,2017,Blue,339,622000
2090,chennai,Petrol,Hatchback,38919,Manual,3,Hyundai i20,2016,Red,295,554000
2091,chennai,Petrol,Hatchback,70235,Manual,1,Maruti Wagon R,2016,Grey,361,375000
2092,chennai,Petrol,Sedan,3989,Automatic,1,Honda Amaze,2020,Golden Brown,420,967000
2093,chennai,Diesel,Sedan,91773,Manual,1,Honda Amaze,2015,TITANIUM GREY,420,475000
2094,chennai,Petrol,Hatchback,60000,Manual,2,Maruti Alto 800,2019,Others,361,320000
2095,chennai,Petrol,Sedan,28906,Manual,1,Honda Amaze,2018,Silver,420,695000
2096,chennai,Diesel,Hatchback,150000,Manual,1,Maruti Celerio,2016,Blue,235,350000
2097,chennai,Petrol,Hatchback,70000,Manual,3,Hyundai i20,2009,Others,361,250000
2098,chennai,Diesel,SUV,70000,Manual,1,Mahindra XUV500,2017,Orange,720,1250000
2099,chennai,Petrol,Hatchback,43428,Manual,1,Maruti Alto 800,2014,Grey,177,260000
2100,chennai,Diesel,Hatchback,67000,Manual,1,Chevrolet Beat,2013,White,170,285000
2101,chennai,Petrol,Hatchback,70528,Automatic,1,Maruti Baleno,2017,Orange,339,616000
2102,chennai,Petrol,Hatchback,35413,Manual,1,Hyundai i20,2016,White,295,594000
2103,chennai,Petrol,Hatchback,40000,Manual,2,Maruti Alto 800,2018,Others,177,320000
2104,chennai,Petrol,Hatchback,66285,Automatic,1,Honda Jazz,2017,White,354,647000
2105,chennai,Petrol,SUV,83129,Automatic,1,Kia Seltos,2019,White,433,1400000
2106,chennai,Petrol,Sedan,87055,Manual,1,Honda City,2016,White,510,600000
2107,chennai,Petrol,Hatchback,37218,Manual,2,Hyundai Grand i10,2019,Others,256,505000
2108,chennai,Petrol,SUV,60000,Manual,1,Hyundai Venue,2019,Others,350,900000
2109,chennai,Petrol,Hatchback,33640,Manual,1,Hyundai i20,2019,Blue,285,730000
2110,chennai,Petrol,Hatchback,23608,Manual,1,Ford Freestyle,2020,White,257,648000
2111,chennai,Petrol,Hatchback,22353,Manual,1,Hyundai i20,2013,Silver,361,434999
2112,chennai,Diesel,Sedan,120000,Automatic,1,Skoda Rapid,2017,Others,460,900000
2113,chennai,Petrol,Sedan,54241,Manual,1,Honda City,2018,Silver,510,740000
2114,chennai,Petrol,Hatchback,86173,Manual,1,Maruti Wagon R,2012,Blue,341,320000
2115,chennai,Petrol,Hatchback,91143,Manual,1,Hyundai i10,2011,Red,361,295000
2116,chennai,Diesel,SUV,36000,Manual,1,Mahindra TUV 300,2016,Red,384,790000
2117,chennai,Petrol,Sedan,108818,Manual,1,Honda City,2015,Red,510,530000
2118,chennai,Diesel,Hatchback,120000,Manual,2,Volkswagen Polo,2011,Others,361,315000
2119,chennai,Diesel,Sedan,107000,Automatic,2,Mercedes-Benz C-Class,2008,Black,475,850000
2120,chennai,Petrol,Sedan,90530,Manual,1,Honda City,2014,TITANIUM GREY,506,570000
2121,chennai,Petrol,Hatchback,77957,Manual,1,Hyundai i20,2016,Red,295,576000
2122,chennai,Petrol,SUV,81394,Manual,2,Hyundai Creta,2017,White,400,842000
2123,chennai,Petrol,Sedan,64341,Manual,1,Maruti Ciaz,2017,Blue,510,675000
2124,chennai,Petrol,Hatchback,33407,Manual,1,Hyundai Grand i10,2017,Silver,256,518000
2125,chennai,Petrol,Hatchback,14811,Manual,1,Datsun RediGO,2021,Blue,222,397000
2126,chennai,Petrol,Sedan,37000,Manual,1,Skoda Rapid,2017,Grey,460,775000
2127,chennai,Diesel,SUV,49326,Manual,2,Jeep Compass,2017,Red,408,1166000
2128,chennai,Petrol,Sedan,120000,Manual,3,Honda New Accord,2009,Others,361,450000
2129,chennai,Petrol,Hatchback,4939,Automatic,1,Tata Tiago NRG,2022,Red,242,732000
2130,chennai,Petrol,SUV,82620,Automatic,1,Ford Ecosport,2014,White,346,577000
2131,chennai,Petrol,Sedan,60000,Manual,2,Skoda Superb,2009,Red,361,600000
2132,chennai,Diesel,Hatchback,86857,Manual,1,Volkswagen Polo,2015,Blue,280,509999
2133,chennai,Diesel,Sedan,70000,Automatic,3,Mercedes-Benz C-Class,2010,Others,475,900000
2134,chennai,Diesel,SUV,120000,Automatic,2,Audi Q7,2012,Gray,330,1500000
2135,chennai,Petrol,Hatchback,14483,Automatic,1,Maruti Wagon R,2022,Grey,341,625000
2136,chennai,Diesel,SUV,19000,Manual,1,Hyundai Creta,2022,Black,361,1275000
2137,chennai,Petrol,Hatchback,36202,Manual,1,Ford Figo,2016,Golden,257,395000
2138,chennai,Petrol,MUV,30000,Manual,1,Datsun GO Plus,2017,Others,347,320000
2139,chennai,Diesel,Hatchback,70000,Manual,1,Ford Figo,2017,Black,257,450000
2140,chennai,Petrol,SUV,20000,Manual,1,Hyundai Venue,2022,Others,361,1085000
2141,chennai,Petrol,Hatchback,24077,Manual,1,Datsun RediGO,2021,Red,222,400000
2142,chennai,Diesel,Sedan,81985,Manual,1,Maruti Swift Dzire,2012,Black,464,484999
2143,chennai,Petrol,MUV,30000,Automatic,2,Maruti Ertiga,2020,Others,209,985000
2144,chennai,Petrol,Sedan,91841,Manual,1,Honda City,2017,Red,510,681000
2145,chennai,Petrol,SUV,64961,Automatic,3,Ford Ecosport,2016,Brown,346,621000
2146,chennai,Petrol,Hatchback,20950,Automatic,1,Maruti Alto K10,2018,Red,177,409999
2147,chennai,Petrol,Hatchback,94348,Manual,2,Hyundai i20,2016,Red,295,505000
2148,chennai,Diesel,SUV,32000,Manual,1,Hyundai Venue,2022,White,361,1290000
2149,chennai,Petrol,Hatchback,51744,Manual,1,Hyundai i20,2019,Red,285,708000
2150,chennai,Diesel,SUV,81152,Automatic,2,Mahindra XUV500,2020,Silver,361,1734000
2151,chennai,Petrol,Sedan,19516,Manual,1,Honda Amaze,2018,Red,420,650000
2152,chennai,Petrol,Hatchback,29093,Manual,1,Maruti Swift,2021,White,232,760000
2153,chennai,Diesel,Sedan,54408,Automatic,1,Honda Amaze,2018,Silver,420,785000
2154,chennai,Petrol,Hatchback,16000,Manual,1,Maruti Baleno,2019,Blue,339,745000
2155,chennai,Diesel,SUV,100000,Automatic,1,Ford Endeavour,2018,Others,361,2000000
2156,chennai,Petrol,Hatchback,56876,Manual,1,Datsun RediGO,2016,Grey,222,270000
2157,chennai,Diesel,Hatchback,50000,Manual,1,Volkswagen Polo,2014,Blue,361,450000
2158,chennai,Petrol,Sedan,84505,Manual,2,Honda Amaze,2015,TITANIUM GREY,420,420000
2159,chennai,Diesel,MUV,34000,Automatic,1,Toyota Innova Crysta,2021,Silver,300,2790000
2160,chennai,Petrol,Hatchback,22305,Manual,1,Maruti Wagon R,2020,Brown,341,550000
2161,chennai,Petrol,Hatchback,33573,Manual,1,Renault KWID,2019,Silver,300,421000
2162,chennai,Petrol,Hatchback,33615,Manual,1,Datsun RediGO,2019,Silver,222,303000
2163,chennai,Petrol,Hatchback,30000,Automatic,2,Honda Jazz,2018,Others,354,780000
2164,chennai,Petrol,Sedan,34935,Manual,1,Tata Tigor,2020,White,419,643000
2165,chennai,Petrol,Hatchback,66511,Automatic,2,Maruti Celerio,2018,Orange,235,474000
2166,chennai,Petrol,Sedan,24000,Automatic,1,Toyota Camry,2021,White,436,4200000
2167,chennai,Petrol,Sedan,68979,Manual,1,Maruti Swift Dzire,2017,Blue,378,644000
2168,chennai,Petrol,MUV,50000,Manual,1,Maruti Ertiga,2021,Gray,209,1200000
2169,chennai,Petrol,Hatchback,45161,Automatic,2,Maruti Wagon R,2019,Orange,180,519000
2170,chennai,Diesel,SUV,42917,Manual,1,Ford Ecosport,2018,Blue,352,811000
2171,chennai,Petrol,Hatchback,20000,Manual,1,Maruti Baleno,2019,Others,339,725000
2172,chennai,Petrol,Hatchback,32000,Automatic,1,Maruti Baleno,2018,Grey,339,725000
2173,chennai,Diesel,Hatchback,40000,Manual,1,Hyundai i20,2019,Others,285,750000
2174,chennai,Petrol,Sedan,29911,Manual,1,Honda City,2020,Lunar Silver Metallic,510,950000
2175,chennai,Petrol,Sedan,23000,Automatic,1,Hyundai Verna,2018,Grey,480,925000
2176,chennai,Diesel,Sedan,100000,Manual,2,Tata Zest,2018,Others,390,525000
2177,chennai,Diesel,MUV,42000,Manual,1,Toyota Innova Crysta,2016,Silver,300,1875000
